part_id,part_name,manufacturer,price,compatible_car_model
280027,Clutch Kit,Changan,589.06,Changan Alsvin
682914,Oil Filter,Toyota,856.02,Toyota Land Cruiser
389689,Fuel Pump,Proton,937.09,Toyota Vitz
609712,Brake Pad,MG Motors,927.31,Honda BR-V
490971,Oil Filter,Prince Motors,760.98,Hyundai Sonata
28945,Spark Plug,Prince Motors,571.09,Changan Alsvin
126968,Battery,MG Motors,920.6,Toyota Fortuner
632660,Oil Filter,MG Motors,682.38,Kia Sportage
197701,Battery,Proton,923.39,Toyota Yaris
376898,Brake Pad,Suzuki,750.29,Changan Alsvin
320546,Tail Light,Changan,515.31,Toyota Yaris
355631,Alternator,Hino Pak,871.28,Toyota Yaris
701007,Exhaust Pipe,Suzuki,623.62,Toyota Hilux
950792,Exhaust Pipe,Hyundai,901.3,Toyota Land Cruiser
788482,Wheel Rim,Hino Pak,99.83,Toyota Land Cruiser
402796,Shocck Absorber,Hino Pak,852.7,Toyota Fortuner
501132,Clutch Kit,Proton,571.61,Kia Sportage
420230,Air Filter,Hyundai,855.82,Toyota Yaris
776661,Clutch Kit,Honda,448.23,Honda Civic
857380,Clutch Kit,Toyota,589.9,Hyundai Tucson
719304,Steering Wheel,Kia,856.84,Toyota Prius
534000,Brake Pad,Toyota,425.96,Suzuki Wagon R
820230,Ignition Coil,Hyundai,660.66,Changan Alsvin
398761,Battery,MG Motors,425.61,Kia Sorento
383558,Ignition Coil,Prince Motors,954.68,Toyota Yaris
743920,Fuel Tank,Prince Motors,867.71,Suzuki Wagon R
653532,Clutch Kit,Nissan,97.12,Toyota Prius
873630,Radiator Fan,Nissan,151.45,Suzuki Cultus
49738,Alternator,MG Motors,223.31,Toyota Fortuner
133301,Shocck Absorber,Hino Pak,151.36,Truck
481459,Spark Plug,Kia,62.95,Kia Sportage
738041,Spark Plug,Proton,596.14,Honda BR-V
988530,Oil Filter,Hino Pak,828.17,Nissan Sunny
780955,Battery,Hyundai,393.87,Suzuki Swift
766551,Exhaust Pipe,Changan,310.39,Suzuki Bolan
518511,Ignition Coil,Honda,422.46,Suzuki Swift
551926,Tire,Kia,478.46,MG HS
23062,Water Pump,MG Motors,809.42,Suzuki Bolan
216774,Exhaust Pipe,Hyundai,819.56,Suzuki Cultus
815348,Radiator Fan,Proton,970.13,Changan Alsvin
469035,Radiator Fan,Ghandhara Nissan,953.56,Toyota Land Cruiser
999969,Fuel Tank,Suzuki,861.04,Suzuki Swift
430302,Radiator Fan,United Motors,551.44,Kia Picanto
599770,Tire,MG Motors,593.19,Suzuki Swift
796976,Alternator,Suzuki,980.75,Honda City
289075,Wheel Rim,Honda,806.62,Toyota Fortuner
970186,Radiator,Suzuki,867.82,Toyota Land Cruiser
881551,Radiator,Hyundai,658.45,Toyota Hilux
567327,Wheel Rim,Hino Pak,476.04,Truck
704377,Brake Pad,Hino Pak,921.88,Suzuki Swift
903973,Shocck Absorber,Ghandhara Nissan,235.78,Hyundai Tucson
894431,Alternator,Changan,62.25,Kia Sorento
176734,AC Compressor,Kia,879.8,Suzuki Mehran
9044,Oil Filter,Honda,566.87,Kia Sportage
87928,AC Compressor,MG Motors,359.15,Hyundai Sonata
706909,Fuel Injector,Toyota,563.46,Changan Alsvin
494239,Fuel Injector,Kia,154.51,Toyota Vitz
796423,Brake Pad,Ghandhara Nissan,429.88,Changan Alsvin
731017,Water Pump,MG Motors,911.35,MG HS
757263,Tail Light,Prince Motors,134.64,Suzuki Wagon R
243058,Wheel Rim,Ghandhara Nissan,618.61,MG HS
391596,Battery,Nissan,884.36,Nissan Sunny
235874,Headlight,Changan,731.09,Kia Sorento
1605,Fuel Pump,Proton,941.78,Honda City
20466,Exhaust Pipe,Nissan,208.63,MG HS
416484,Exhaust Pipe,Hino Pak,534.73,Suzuki Alto
237815,Oil Filter,Suzuki,231.54,MG HS
925119,AC Compressor,Changan,855.9,Suzuki Cultus
334125,Thermostat,Nissan,479.91,Hyundai Elantra
369517,Oil Filter,Changan,280.93,Suzuki Mehran
55323,Fuel Pump,Hyundai,343.14,Toyota Fortuner
562255,Air Filter,Hino Pak,240.25,Toyota Prius
269386,Battery,Prince Motors,544.6,Toyota Vitz
660899,Wheel Rim,Hyundai,85.44,Suzuki Mehran
153668,Tail Light,Honda,371.4,Toyota Hilux
107152,Shocck Absorber,Hyundai,950.34,Kia Picanto
163585,Fuel Pump,Prince Motors,717.64,Toyota Corolla
471805,Exhaust Pipe,United Motors,766.44,MG HS
978788,Air Filter,Honda,563.53,Hyundai Elantra
483837,Alternator,Honda,291.19,Suzuki Bolan
561150,Shocck Absorber,Suzuki,635.25,Toyota Yaris
766258,Oil Filter,Hyundai,497.3,Toyota Prius
796927,Ignition Coil,Hyundai,121.21,Truck
642085,AC Compressor,Suzuki,248.67,Suzuki Cultus
366152,Alternator,Prince Motors,835.4,Honda BR-V
368721,Fuel Injector,Hyundai,372.76,Toyota Vitz
958505,Radiator Fan,Suzuki,777.02,Changan Alsvin
703056,Battery,Hyundai,27.42,Suzuki Bolan
914136,Clutch Kit,Honda,841.21,Toyota Land Cruiser
702611,Air Filter,Kia,863.54,Suzuki Wagon R
964024,Fuel Pump,United Motors,842.86,Truck
370987,Starter Motor,Proton,721.57,Toyota Hilux
990585,Starter Motor,Honda,44.27,Toyota Yaris
435657,Starter Motor,Toyota,289.9,Toyota Prius
645006,Thermostat,United Motors,306.54,Suzuki Mehran
460977,Battery,Prince Motors,404.95,Toyota Hilux
370690,Brake Pad,Hino Pak,605.94,Suzuki Wagon R
143306,Radiator Fan,Kia,229.54,Truck
182684,Battery,Proton,666.96,Toyota Prius
28044,Headlight,Ghandhara Nissan,568.65,Hyundai Sonata
773386,Tire,Kia,124.66,Suzuki Swift
943370,Radiator Fan,Hyundai,986.81,Suzuki Wagon R
177168,Starter Motor,United Motors,111.45,Toyota Fortuner
147305,Clutch Kit,Ghandhara Nissan,661.32,Suzuki Cultus
275171,Fuel Injector,Hino Pak,254.29,Truck
270489,Radiator Fan,Hino Pak,30.6,MG HS
166717,Brake Pad,Nissan,205.08,Kia Picanto
865218,Spark Plug,Hino Pak,64.85,Suzuki Alto
408280,Starter Motor,Hyundai,807.1,Toyota Vitz
495636,Fuel Injector,Toyota,227.12,Toyota Yaris
615518,Brake Pad,Toyota,52.0,Truck
131635,Radiator,Honda,671.17,MG HS
8455,Oil Filter,MG Motors,451.16,Truck
120332,Brake Pad,Proton,611.39,Hyundai Elantra
379384,Fuel Injector,MG Motors,912.03,MG HS
372176,Thermostat,Hyundai,709.56,Truck
568344,Thermostat,Honda,386.86,Suzuki Swift
775073,AC Compressor,Kia,600.41,Toyota Vitz
146978,Tail Light,Changan,844.84,Truck
6749,Headlight,Honda,347.58,Hyundai Tucson
929177,Steering Wheel,Hino Pak,899.41,Honda BR-V
816189,Fuel Tank,Nissan,286.33,Toyota Yaris
808562,Tail Light,Hyundai,887.91,Kia Picanto
950170,Water Pump,Toyota,712.57,Hyundai Sonata
619004,Tire,Prince Motors,382.89,Hyundai Sonata
436999,Fuel Injector,Suzuki,757.65,Toyota Prius
391196,Air Filter,Toyota,510.26,Toyota Hilux
324,Clutch Kit,Changan,842.61,Suzuki Bolan
187516,Water Pump,Hyundai,338.72,Suzuki Alto
481756,Brake Pad,Toyota,710.69,Changan Alsvin
243330,Radiator,Honda,572.17,Nissan Sunny
122870,Ignition Coil,Proton,828.3,Toyota Corolla
9102,Water Pump,Hyundai,90.37,Honda City
232907,Alternator,Suzuki,710.96,Honda City
370755,Battery,Kia,44.24,Toyota Prius
552364,Exhaust Pipe,United Motors,732.58,Toyota Vitz
161676,Shocck Absorber,Hino Pak,595.97,Hyundai Tucson
999793,Brake Pad,Toyota,382.77,Kia Picanto
638698,Radiator Fan,Nissan,124.4,Suzuki Swift
802996,Tire,Hino Pak,403.49,Toyota Prius
978119,Steering Wheel,Changan,786.78,Kia Sorento
774816,Fuel Tank,Hyundai,267.26,Toyota Land Cruiser
295947,Spark Plug,United Motors,306.43,Suzuki Wagon R
381232,Fuel Pump,Kia,456.63,Nissan Sunny
198841,Tail Light,Hino Pak,874.75,Honda City
869377,Fuel Pump,Nissan,181.15,MG HS
156318,Fuel Tank,Prince Motors,644.41,Suzuki Alto
42644,Tire,Proton,629.32,Toyota Yaris
486158,Radiator Fan,Nissan,243.07,Honda Civic
601875,Ignition Coil,Honda,172.98,Toyota Vitz
907324,AC Compressor,Toyota,581.35,Truck
487507,Radiator,Honda,85.65,Changan Alsvin
980108,Wheel Rim,Prince Motors,315.08,Toyota Hilux
631692,Radiator,Toyota,416.48,Honda Civic
562896,Radiator,Hyundai,825.78,Honda BR-V
407839,Radiator,MG Motors,456.1,Kia Sportage
116385,Headlight,Proton,980.71,Suzuki Wagon R
457453,Starter Motor,Kia,310.63,Suzuki Swift
522404,Radiator,Changan,816.98,Suzuki Bolan
193872,Fuel Pump,United Motors,146.16,Kia Sorento
312782,Radiator Fan,Kia,741.29,Kia Picanto
887455,Oil Filter,Ghandhara Nissan,738.74,Kia Picanto
505409,Alternator,Suzuki,898.44,Toyota Hilux
608531,Fuel Tank,Toyota,298.6,Toyota Vitz
35590,Fuel Injector,Suzuki,388.9,Changan Alsvin
631932,Ignition Coil,Changan,806.0,Toyota Prius
514216,AC Compressor,Honda,710.4,Toyota Hilux
761268,Exhaust Pipe,Toyota,246.35,Suzuki Alto
655454,Spark Plug,Nissan,808.21,Suzuki Wagon R
520495,Tail Light,United Motors,942.91,MG HS
432818,Ignition Coil,Honda,583.35,Kia Picanto
188157,Tire,Kia,349.48,Toyota Yaris
874810,Radiator,Ghandhara Nissan,987.3,Suzuki Alto
57282,Radiator,Ghandhara Nissan,845.93,Toyota Land Cruiser
571877,Tail Light,Hino Pak,10.01,Toyota Land Cruiser
652853,Alternator,Toyota,455.52,Suzuki Mehran
188717,Fuel Tank,Kia,693.67,Suzuki Bolan
669920,Starter Motor,Nissan,742.69,Nissan Sunny
774648,Air Filter,Kia,445.12,Changan Alsvin
917311,Ignition Coil,Honda,36.64,Toyota Land Cruiser
253538,Alternator,Proton,390.83,Honda BR-V
528492,Headlight,Suzuki,432.78,Suzuki Wagon R
259422,Oil Filter,Proton,618.64,Hyundai Elantra
415242,Fuel Pump,MG Motors,752.33,Toyota Yaris
168370,Tire,Honda,169.2,Changan Alsvin
719704,Tire,Hyundai,239.56,Suzuki Cultus
748950,Wheel Rim,United Motors,869.74,Kia Sorento
566620,Battery,MG Motors,996.65,Honda City
446151,Ignition Coil,Ghandhara Nissan,974.38,Suzuki Cultus
132612,Water Pump,Changan,998.88,Suzuki Swift
797547,Spark Plug,United Motors,263.68,Toyota Vitz
222639,Water Pump,MG Motors,805.33,Kia Picanto
526380,AC Compressor,Changan,316.27,Nissan Sunny
850949,Radiator,Kia,970.62,Honda BR-V
603400,Ignition Coil,Toyota,234.57,Toyota Yaris
800505,Brake Pad,Honda,958.37,Kia Picanto
917176,Headlight,Proton,484.1,Suzuki Wagon R
849236,Spark Plug,Nissan,647.2,Hyundai Tucson
404041,Ignition Coil,Suzuki,240.71,Toyota Yaris
31131,Brake Pad,Toyota,517.22,Toyota Yaris
499956,Air Filter,MG Motors,583.86,Toyota Yaris
556866,Alternator,Kia,161.78,Suzuki Swift
35560,Fuel Tank,United Motors,204.3,Toyota Corolla
250095,Exhaust Pipe,Honda,469.84,Hyundai Tucson
618802,Shocck Absorber,Hino Pak,251.28,Hyundai Tucson
361885,Brake Pad,Hino Pak,104.38,Nissan Sunny
248001,Ignition Coil,Hyundai,707.62,Honda Civic
54640,Fuel Injector,MG Motors,884.21,Suzuki Bolan
835630,AC Compressor,United Motors,443.97,Toyota Vitz
618337,Fuel Pump,Hyundai,276.9,Suzuki Alto
686947,Shocck Absorber,Proton,499.54,Suzuki Swift
440687,Water Pump,Changan,537.39,Honda Civic
767314,Battery,Prince Motors,223.3,Toyota Hilux
793698,Radiator,United Motors,278.54,Honda City
981879,Fuel Injector,Prince Motors,78.21,Changan Alsvin
689077,Exhaust Pipe,Nissan,117.78,Hyundai Elantra
563854,Headlight,Hyundai,714.48,Toyota Land Cruiser
273608,Air Filter,Toyota,63.27,Suzuki Swift
778239,Oil Filter,Kia,558.26,Toyota Fortuner
504890,Starter Motor,Hino Pak,370.25,Toyota Corolla
275329,Headlight,Honda,844.78,Toyota Corolla
420788,Tire,Nissan,92.46,Toyota Prius
758260,Spark Plug,Changan,825.37,Suzuki Bolan
287439,Ignition Coil,Kia,991.18,Toyota Yaris
197388,Fuel Pump,Proton,718.09,Honda City
407696,Clutch Kit,MG Motors,891.5,Toyota Hilux
664899,Wheel Rim,United Motors,942.91,Hyundai Tucson
929766,Shocck Absorber,United Motors,812.93,Suzuki Cultus
528235,Steering Wheel,Toyota,343.58,Suzuki Wagon R
810964,Thermostat,Proton,154.73,Toyota Hilux
833569,Ignition Coil,Suzuki,396.17,Toyota Yaris
282901,Fuel Tank,Changan,972.53,Suzuki Bolan
597987,Clutch Kit,Proton,925.84,Toyota Vitz
177153,Spark Plug,Hyundai,88.32,Hyundai Tucson
520595,Brake Pad,Toyota,586.76,Nissan Sunny
212564,Radiator Fan,Toyota,511.86,Kia Sportage
79095,Brake Pad,Honda,72.62,Suzuki Cultus
533791,Fuel Tank,Honda,437.78,Truck
503193,Water Pump,Hyundai,360.74,Toyota Corolla
400062,Fuel Injector,Kia,285.28,Honda Civic
920134,Spark Plug,MG Motors,603.55,Honda BR-V
659738,Battery,Kia,249.48,Changan Alsvin
304706,Headlight,Hino Pak,886.27,Suzuki Wagon R
616218,Spark Plug,Ghandhara Nissan,771.22,Changan Alsvin
230216,Radiator Fan,Ghandhara Nissan,234.01,Kia Sorento
140985,Exhaust Pipe,Hino Pak,797.08,Toyota Fortuner
622614,Fuel Tank,Honda,328.45,Hyundai Elantra
983924,Shocck Absorber,MG Motors,596.09,Nissan Sunny
840891,Exhaust Pipe,MG Motors,840.27,Toyota Land Cruiser
499325,Radiator Fan,MG Motors,512.5,Kia Sorento
609333,Water Pump,Nissan,225.1,Hyundai Tucson
659444,Fuel Tank,Proton,452.0,Hyundai Elantra
924911,Thermostat,Suzuki,507.78,Honda Civic
127672,Radiator Fan,Changan,797.22,Suzuki Swift
678404,Tail Light,United Motors,803.94,Hyundai Elantra
816316,Fuel Pump,Nissan,946.38,Suzuki Cultus
320165,Thermostat,Prince Motors,10.58,Toyota Prius
687361,Steering Wheel,Kia,920.55,Suzuki Swift
81200,Brake Pad,Proton,979.22,Suzuki Cultus
287819,Alternator,Nissan,957.97,Suzuki Swift
921896,AC Compressor,Nissan,113.7,Suzuki Bolan
373989,Fuel Pump,Nissan,598.09,Toyota Fortuner
229014,Brake Pad,Ghandhara Nissan,26.04,Hyundai Tucson
505585,Alternator,Toyota,857.06,Hyundai Tucson
435949,Wheel Rim,Prince Motors,441.27,Honda Civic
867421,AC Compressor,Kia,66.9,Honda City
359062,Shocck Absorber,Proton,588.19,Hyundai Elantra
556739,AC Compressor,MG Motors,132.78,Toyota Corolla
970143,Air Filter,Honda,914.24,MG HS
164328,Ignition Coil,Hyundai,382.83,Kia Sorento
534505,Starter Motor,Ghandhara Nissan,515.71,Suzuki Cultus
881502,Fuel Injector,Changan,426.84,Hyundai Elantra
41990,Air Filter,Hino Pak,999.34,Suzuki Alto
769200,Water Pump,Changan,66.44,Changan Alsvin
779366,Air Filter,Ghandhara Nissan,280.16,Kia Sportage
615679,Tail Light,Hino Pak,410.96,Toyota Corolla
344212,Spark Plug,Kia,55.36,Honda BR-V
320157,Shocck Absorber,Suzuki,183.59,Suzuki Bolan
985094,Air Filter,Ghandhara Nissan,60.23,Toyota Corolla
481881,AC Compressor,Suzuki,353.09,Nissan Sunny
658947,Water Pump,Changan,255.87,MG HS
724244,Oil Filter,United Motors,563.45,Hyundai Tucson
44030,Battery,Honda,97.39,Toyota Land Cruiser
224993,Fuel Pump,Kia,29.08,Hyundai Tucson
558648,Tire,Nissan,948.46,Honda City
95156,Ignition Coil,Honda,858.74,Honda City
60140,Fuel Injector,Honda,789.53,MG HS
489075,Shocck Absorber,Hino Pak,122.41,Toyota Hilux
240062,Battery,Prince Motors,125.42,Toyota Yaris
240882,Fuel Tank,Honda,405.55,Kia Sportage
944489,Oil Filter,Honda,819.18,Toyota Land Cruiser
830898,Oil Filter,Suzuki,295.12,Toyota Prius
134251,Tire,Toyota,496.07,Suzuki Alto
97277,Thermostat,Nissan,485.88,Suzuki Bolan
855876,Tail Light,Toyota,832.41,Honda BR-V
85927,Shocck Absorber,Ghandhara Nissan,333.53,Hyundai Elantra
978547,Thermostat,MG Motors,899.55,Hyundai Elantra
187959,Tail Light,Kia,13.64,Toyota Yaris
21155,Air Filter,Hino Pak,523.45,Nissan Sunny
316112,Exhaust Pipe,Hino Pak,244.49,MG HS
924741,Tire,United Motors,83.91,Honda Civic
985724,Alternator,Prince Motors,120.38,Hyundai Tucson
47683,Starter Motor,Suzuki,414.13,Kia Sportage
371712,Tire,Changan,26.16,Truck
780602,Ignition Coil,MG Motors,765.55,Honda City
28851,Tire,Hyundai,128.97,Changan Alsvin
782480,Battery,Hyundai,819.64,Hyundai Tucson
170124,Oil Filter,United Motors,699.93,Toyota Prius
693601,Clutch Kit,United Motors,77.58,Kia Sorento
654319,Brake Pad,MG Motors,372.28,Hyundai Sonata
401540,Headlight,Hino Pak,976.92,Hyundai Elantra
832098,Air Filter,Prince Motors,263.5,Kia Sportage
887805,Oil Filter,Changan,83.36,Hyundai Sonata
686448,Clutch Kit,Changan,672.25,Suzuki Bolan
705221,Alternator,MG Motors,612.56,Suzuki Wagon R
832466,Wheel Rim,Hino Pak,397.85,Suzuki Mehran
207416,Tire,Kia,29.88,Toyota Yaris
215881,Oil Filter,Suzuki,977.94,Hyundai Sonata
671875,Wheel Rim,Kia,697.72,Honda BR-V
363234,AC Compressor,MG Motors,809.14,Suzuki Cultus
111792,Battery,United Motors,667.94,Kia Sorento
820426,Tail Light,Hino Pak,757.27,Honda BR-V
317151,Fuel Injector,Prince Motors,587.85,Honda BR-V
54104,Steering Wheel,Changan,776.14,Suzuki Mehran
602812,Exhaust Pipe,Hyundai,811.56,Toyota Hilux
799496,Shocck Absorber,Kia,262.25,Honda BR-V
440764,Spark Plug,Hyundai,354.62,Hyundai Elantra
563304,Steering Wheel,Toyota,844.61,Kia Picanto
680330,AC Compressor,Nissan,602.63,Toyota Fortuner
472964,Oil Filter,Changan,658.32,Hyundai Sonata
144101,Tire,Hyundai,526.11,Toyota Vitz
198779,Brake Pad,Toyota,816.86,Suzuki Swift
937996,Battery,Toyota,728.94,MG HS
712397,Oil Filter,Suzuki,230.55,Toyota Fortuner
59153,Fuel Injector,Kia,92.16,Hyundai Elantra
375949,Tail Light,Proton,297.39,Honda City
454765,Battery,United Motors,752.3,Hyundai Elantra
692042,Wheel Rim,Kia,909.25,Suzuki Swift
876023,Starter Motor,United Motors,833.79,Honda City
609466,AC Compressor,United Motors,642.49,Truck
472537,Tail Light,MG Motors,902.27,Suzuki Bolan
267038,Air Filter,United Motors,720.64,Hyundai Sonata
639739,Headlight,Hino Pak,19.24,Toyota Vitz
583452,Alternator,Prince Motors,354.76,Nissan Sunny
300140,Radiator,Proton,332.35,Nissan Sunny
563672,Spark Plug,Hyundai,757.99,Truck
998166,Exhaust Pipe,Suzuki,983.92,Changan Alsvin
264373,Thermostat,Prince Motors,755.82,Honda BR-V
512492,Radiator,Honda,323.19,Toyota Yaris
308464,Starter Motor,Proton,696.94,Honda BR-V
131296,Brake Pad,Ghandhara Nissan,325.82,Kia Sorento
268280,Fuel Tank,Proton,269.15,Truck
829608,Fuel Pump,Proton,358.5,Hyundai Sonata
684825,Wheel Rim,Suzuki,468.53,Toyota Vitz
380717,Thermostat,MG Motors,486.54,Honda Civic
853115,Tail Light,Toyota,640.91,MG HS
897076,Thermostat,Hyundai,862.77,Toyota Corolla
819370,Clutch Kit,Toyota,363.45,MG HS
632599,Tail Light,Hino Pak,219.88,Hyundai Elantra
769639,Ignition Coil,Hino Pak,112.0,Suzuki Wagon R
376182,Radiator Fan,Prince Motors,606.24,Toyota Land Cruiser
102098,Spark Plug,Changan,188.42,MG HS
303220,Steering Wheel,Hino Pak,223.09,Suzuki Swift
44317,Tail Light,Honda,854.19,Honda City
733971,Water Pump,Nissan,894.85,Toyota Vitz
323982,Oil Filter,Hyundai,232.17,Suzuki Swift
12489,Wheel Rim,United Motors,220.08,Suzuki Alto
243997,Air Filter,Hino Pak,550.22,Nissan Sunny
501562,Alternator,Suzuki,221.26,Suzuki Bolan
163978,Brake Pad,Honda,739.83,Toyota Hilux
603366,Water Pump,Nissan,758.87,Changan Alsvin
439105,Radiator,Hino Pak,442.74,Toyota Vitz
933331,Water Pump,Nissan,402.35,Suzuki Swift
936079,Fuel Tank,Proton,449.58,Toyota Hilux
575127,Tail Light,Ghandhara Nissan,928.29,Toyota Land Cruiser
569189,Steering Wheel,Hino Pak,724.34,Kia Sorento
884768,Tail Light,United Motors,12.15,Hyundai Tucson
918931,Water Pump,Ghandhara Nissan,630.22,Toyota Fortuner
676739,Ignition Coil,Toyota,837.58,Toyota Yaris
936145,Water Pump,Proton,423.22,Suzuki Bolan
109234,Thermostat,Suzuki,147.58,Toyota Prius
146336,Alternator,Toyota,20.31,Suzuki Bolan
638239,Headlight,Suzuki,902.15,Suzuki Bolan
697486,Air Filter,Honda,868.25,Kia Sportage
57826,Tail Light,Toyota,458.8,Nissan Sunny
501296,Fuel Injector,Toyota,38.79,Truck
168510,Fuel Injector,Ghandhara Nissan,405.92,Toyota Prius
871258,Oil Filter,Hyundai,570.19,Suzuki Mehran
255607,Starter Motor,MG Motors,144.09,Suzuki Alto
691562,Starter Motor,United Motors,375.48,Kia Sorento
273655,Air Filter,MG Motors,914.48,Changan Alsvin
777306,Starter Motor,Suzuki,103.77,Suzuki Swift
789824,Thermostat,Hino Pak,535.26,Suzuki Cultus
173112,Battery,Toyota,942.92,Suzuki Cultus
810852,Battery,Hyundai,949.92,Suzuki Swift
71412,Radiator Fan,Hino Pak,896.24,Hyundai Tucson
872787,Oil Filter,Hino Pak,625.13,Honda City
459493,Exhaust Pipe,Honda,476.1,Suzuki Mehran
608920,Wheel Rim,Changan,825.98,Kia Sportage
47561,Fuel Pump,United Motors,35.44,Suzuki Bolan
533561,Battery,Suzuki,118.31,Changan Alsvin
840255,Clutch Kit,Kia,457.6,Toyota Vitz
954255,Exhaust Pipe,Honda,574.55,Suzuki Cultus
702960,Fuel Injector,Changan,284.33,Kia Picanto
509458,Ignition Coil,United Motors,670.85,Honda BR-V
399350,Thermostat,Hino Pak,840.33,Toyota Land Cruiser
479772,Wheel Rim,Kia,484.74,Kia Sportage
703374,Fuel Injector,Proton,390.81,Toyota Land Cruiser
442562,Alternator,Toyota,13.46,Changan Alsvin
362104,Tail Light,Ghandhara Nissan,251.19,Suzuki Cultus
852542,Exhaust Pipe,United Motors,919.7,Toyota Vitz
710166,Tail Light,Kia,794.89,Kia Sorento
225736,Tail Light,Suzuki,451.2,Kia Sportage
222478,Radiator Fan,Prince Motors,947.98,Suzuki Wagon R
109485,Radiator Fan,Proton,549.29,Toyota Fortuner
468433,Headlight,Nissan,936.76,Kia Sorento
161057,Exhaust Pipe,Suzuki,654.97,Changan Alsvin
176582,Spark Plug,Hino Pak,517.26,Toyota Yaris
929591,Water Pump,Nissan,239.01,Honda Civic
341432,Clutch Kit,Toyota,750.35,Suzuki Alto
41219,Tail Light,Hyundai,411.26,Truck
232051,Wheel Rim,Hyundai,691.03,Hyundai Elantra
735080,Starter Motor,MG Motors,605.5,Suzuki Swift
73101,Clutch Kit,Hino Pak,243.2,Truck
942731,Radiator Fan,Nissan,548.39,Toyota Vitz
815921,Radiator,Changan,925.67,Suzuki Alto
349611,Brake Pad,Honda,427.96,Toyota Fortuner
682667,Ignition Coil,Changan,528.8,Toyota Vitz
226341,Alternator,Honda,950.85,Suzuki Wagon R
202181,Tail Light,Changan,207.93,Toyota Prius
876528,Radiator Fan,Suzuki,585.68,Toyota Yaris
616144,Starter Motor,Ghandhara Nissan,439.1,Hyundai Tucson
408894,Tail Light,Hino Pak,632.69,Suzuki Swift
627637,Tail Light,Suzuki,341.62,Kia Picanto
382507,AC Compressor,United Motors,318.5,Hyundai Elantra
31636,Oil Filter,Prince Motors,565.84,Toyota Hilux
809175,Steering Wheel,Kia,410.2,Toyota Vitz
429105,Brake Pad,Suzuki,405.64,MG HS
761992,Radiator,Prince Motors,690.94,Toyota Vitz
887989,Brake Pad,Hyundai,324.29,Hyundai Tucson
402831,Alternator,United Motors,879.07,Kia Sportage
323747,Starter Motor,Ghandhara Nissan,828.2,Nissan Sunny
646162,Ignition Coil,Ghandhara Nissan,382.65,Honda BR-V
224308,Tire,Proton,89.48,Toyota Prius
479290,Water Pump,Ghandhara Nissan,613.43,Toyota Corolla
315590,Tail Light,Hyundai,424.02,Honda City
631505,Shocck Absorber,Honda,733.27,Suzuki Cultus
870194,Wheel Rim,Changan,961.97,Truck
10511,Radiator Fan,Honda,797.77,Suzuki Mehran
79371,Shocck Absorber,Hyundai,644.71,Nissan Sunny
292781,Water Pump,Kia,181.77,Suzuki Mehran
136767,Spark Plug,United Motors,534.37,Hyundai Sonata
663352,Wheel Rim,Nissan,481.47,Suzuki Mehran
862331,Radiator,Proton,911.98,MG HS
922834,Shocck Absorber,Ghandhara Nissan,496.94,Nissan Sunny
633931,AC Compressor,Hino Pak,379.96,Toyota Fortuner
744889,Shocck Absorber,Kia,336.23,Toyota Corolla
10082,Steering Wheel,Kia,734.45,Kia Picanto
360067,Wheel Rim,Honda,960.89,Suzuki Bolan
558845,Oil Filter,Proton,892.96,Suzuki Bolan
337430,Exhaust Pipe,Honda,731.42,Nissan Sunny
118450,Headlight,United Motors,345.53,Honda City
14179,Shocck Absorber,Toyota,875.75,Hyundai Tucson
438258,Starter Motor,MG Motors,163.39,Hyundai Tucson
229848,Steering Wheel,Suzuki,674.08,Honda City
993102,Spark Plug,Prince Motors,187.95,Truck
236645,Headlight,MG Motors,970.51,Toyota Hilux
825610,Headlight,Ghandhara Nissan,301.4,Hyundai Elantra
261368,Alternator,Kia,860.64,Changan Alsvin
7145,Starter Motor,Proton,224.54,Toyota Vitz
749801,Wheel Rim,Suzuki,146.62,Kia Sorento
694326,Wheel Rim,Hino Pak,627.95,Hyundai Tucson
400392,Starter Motor,Prince Motors,543.27,Honda City
614043,AC Compressor,Honda,938.54,Suzuki Swift
721202,Battery,Ghandhara Nissan,704.46,Toyota Vitz
286263,Headlight,Prince Motors,168.14,Hyundai Elantra
693766,Spark Plug,Kia,444.08,Honda Civic
368867,Tire,Ghandhara Nissan,929.32,Suzuki Wagon R
473161,Shocck Absorber,Suzuki,586.99,Toyota Hilux
787321,Alternator,Toyota,92.65,Nissan Sunny
813011,Water Pump,Proton,78.09,Toyota Land Cruiser
26522,Steering Wheel,Prince Motors,24.62,Toyota Fortuner
821668,Fuel Injector,Toyota,348.53,Toyota Corolla
715999,Oil Filter,Proton,146.02,Toyota Corolla
579331,Water Pump,Proton,282.78,Honda Civic
687968,Radiator Fan,Ghandhara Nissan,229.58,Toyota Yaris
995365,Alternator,Suzuki,231.96,Toyota Prius
458784,Shocck Absorber,Prince Motors,177.76,Suzuki Bolan
163162,Steering Wheel,MG Motors,593.84,MG HS
219419,Radiator Fan,MG Motors,532.69,Hyundai Tucson
5986,Wheel Rim,United Motors,191.92,Suzuki Bolan
608953,Fuel Pump,Hyundai,539.65,Suzuki Wagon R
606971,Ignition Coil,Hino Pak,326.02,Honda BR-V
654616,Battery,Hino Pak,675.51,Nissan Sunny
709193,Exhaust Pipe,Hyundai,955.74,Suzuki Swift
665752,Water Pump,Hyundai,916.37,Suzuki Alto
